Q2,Q98,Q99,Q100,Q101,Q107,Q5_1,Q5_2,Q5_3,Q5_4,Q5_5,Q5_6,Q5_7,Q5_8,Q5_9,Q16,Q17,Q18,Q19,Q20,Q21,Q22,Q23,Q24,Q25,Q26_1,Q26_2,Q26_3,Q26_4,Q26_5,Q26_6,Q26_7,Q26_8,Q26_9,Q27_1,Q27_2,Q27_3,Q27_4,Q27_5,Q27_6,Q27_7,Q27_8,Q27_9,Q105_1,Q105_2,Q105_3,Q105_4,Q105_5,Q106_1,Q106_2,Q106_3,Q106_4,Q106_5,Q37,Q38,Q39,Q40,Q41,Q42,Q102,Q43,Q44,Q45,Q47,Q48,Q49,Q50,Q51,Q52,Q53,Q54,Q55,Q56
3111862e-50f8-5b61-39a5-5ac91f188969,James Wolfe,Jamal Washington,President of the Future Farmers of America,President of the African American Student Association,,70,60,60,40,74,39,75,50,91,1,4,3,3,5,1,3,3,3,3,4,2,4,3,3,3,3,3,4,3,2,3,3,3,4,3,4,2,5,2,3,3,3,4,3,3,3,3,2,2,2,,2,,1,2,2,25,2,5,5,2,3,,,,3,1
72e43f07-f2b1-e0bb-0a9c-4064d3027a80,James Wolfe,Julia O'Neill,Captain of the football team,Head cheerleader,,81,0,49,9,100,0,100,100,19,1,3,3,2,4,1,4,3,2,3,4,2,5,3,3,3,3,4,2,2,3,2,2,4,3,4,4,4,5,1,3,1,3,4,3,3,4,1,1,2,2,,1,1,7,2,1,41,1,4,3,5,1,,,2,1,1
f04f1418-e004-c21b-083c-8b8c44ba22b4,Jamal Washington,Juan Garcia,President of the African American Student Association,President of the Latino and Chicano Student Association,,87,2,85,3,82,3,74,81,4,1,2,3,3,4,1,4,4,2,4,3,2,4,2,4,4,3,4,3,2,2,2,5,2,1,5,4,3,5,1,4,1,5,4,3,2,3,2,1,1,1,,1,1,7,2,5,42,1,3,4,4,1,,,1,3,1
bde0c326-3276-24ac-32e2-bbbf3f738975,James Wolfe,Jeremy O'Neill,President of the Young Republicans,President of the Young Democrats,,96,79,92,72,81,67,80,68,91,1,3,3,3,3,1,3,3,3,3,2,2,2,2,2,2,2,2,2,3,2,2,2,2,3,2,3,3,4,2,4,2,4,3,3,3,3,3,1,2,2,,1,1,1,2,2,44,1,8,3,3,1,,,1,3,1
f6cf29b9-696e-e15f-4aef-961cd7d0a77b,James Wolfe,Jeremy O'Neill,President of the Campus Christians,President of the Gay and Lesbian Student Alliance,,65,19,19,10,49,19,51,30,41,1,2,2,2,4,1,2,3,2,3,2,2,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,3,2,2,2,2,1,1,1,1,1,1,2,2,,1,1,2,2,1,53,2,2,5,3,3,,,,3,1
2202fe31-0e96-11a7-da16-edb4c804e3a9,James Wolfe,Jeremy O'Neill,President of the Young Republicans,President of the Young Democrats,,75,20,60,25,80,10,70,50,40,1,2,1,1,5,1,5,4,3,5,4,1,5,3,4,4,2,4,4,2,3,3,4,1,1,4,3,3,5,1,4,1,3,4,3,3,4,2,2,2,2,,2,,1,1,2,46,1,1,3,4,1,,,2,1,1
846b38c4-095d-1fb1-8ceb-1ae2762b5719,James Wolfe,Julia O'Neill,Captain of the football team,Head cheerleader,,86,49,87,50,100,51,86,87,84,1,2,2,3,4,1,4,3,3,3,4,1,4,1,4,4,1,4,3,3,3,3,3,3,3,3,3,3,5,1,5,1,3,4,1,3,1,3,1,2,2,,1,1,7,2,2,30,1,3,4,3,1,,,2,1,1
b4380d1e-ab41-0366-e94a-200a667db6b1,Jamal Washington,Juan Garcia,President of the African American Student Association,President of the Latino and Chicano Student Association,,100,7,98,9,12,11,7,25,12,1,2,2,2,4,1,4,5,3,5,5,2,5,1,4,5,1,3,3,1,1,1,1,1,1,1,1,1,5,1,5,1,5,1,1,1,1,1,1,2,2,,1,1,7,2,2,43,1,2,1,1,1,,,1,3,1
308197c3-e718-c1f9-1ed0-b8314474fb76,James Wolfe,Juan Garcia,President of the Future Farmers of America,President of the Latino and Chicano Student Association,,100,0,77,0,69,0,70,71,40,1,3,3,3,3,1,5,3,2,4,5,1,4,1,5,5,2,4,4,1,4,2,4,1,2,4,2,2,5,1,4,1,5,2,4,3,4,3,1,2,1,,1,1,1,2,3,50,1,6,6,4,1,,,2,3,1
12cada8a-19f7-69dd-eaa4-3c254eee2a87,James Wolfe,Jamal Washington,President of the Future Farmers of America,President of the African American Student Association,,91,9,91,0,100,59,70,0,83,1,3,3,3,3,1,3,3,2,3,5,1,5,2,4,5,1,4,5,3,2,2,4,2,3,4,2,3,5,1,3,1,4,3,2,2,3,2,1,2,2,,1,1,1,2,2,32,1,2,4,4,1,,,1,3,1
9f86bf50-db8c-d3ca-b3c0-509be3389870,James Wolfe,Jeremy O'Neill,President of the Young Republicans,President of the Young Democrats,,0,50,0,51,50,9,100,0,100,1,3,3,3,3,1,3,3,3,3,1,5,1,5,1,1,5,1,3,3,3,3,3,3,3,3,3,3,1,5,1,5,1,3,3,3,3,3,1,2,2,,1,2,1,2,3,26,2,1,3,1,1,,,2,2,1
c27d3c71-6533-aa68-2074-fc64d84c8735,James Wolfe,Julia O'Neill,Captain of the football team,Head cheerleader,,100,4,10,25,94,8,43,47,29,1,3,3,3,4,1,3,4,3,3,4,4,4,2,3,4,2,3,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,4,3,4,3,1,2,2,,1,1,1,2,7,37,1,1,4,3,1,,,1,3,1
4b1c77df-0fa5-44b1-3f36-8759e604c849,Jamal Washington,Juan Garcia,President of the African American Student Association,President of the Latino and Chicano Student Association,,49,1,53,1,63,0,63,99,1,1,3,2,3,3,1,3,2,3,4,3,3,3,3,3,3,3,3,3,4,4,3,4,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,,2,,7,2,7,14,1,4,2,3,3,,,,4,1
eea6d5b9-4fbd-7fb0-f612-9e6e89ffaece,James Wolfe,Jeremy O'Neill,President of the Young Republicans,President of the Young Democrats,,52,53,54,52,91,50,90,90,90,1,4,3,3,4,1,4,4,4,3,3,2,3,2,3,2,3,3,3,3,2,3,4,3,2,4,5,3,4,3,4,2,2,4,2,4,3,3,1,2,2,,1,4,1,2,3,49,1,1,3,3,1,,,2,3,1
55478052-d53d-9919-3d63-4affc50be6b9,James Wolfe,Juan Garcia,President of the Future Farmers of America,President of the Latino and Chicano Student Association,,81,38,94,29,54,35,47,76,45,1,2,3,3,4,1,4,3,2,3,4,2,3,2,4,4,2,4,3,3,2,2,4,3,3,3,4,4,4,2,5,2,3,1,1,3,3,2,2,2,2,,1,1,7,1,1,25,1,1,4,4,1,,,1,3,1
01e5d91e-b062-afd5-c19f-ae8be6dcf406,James Wolfe,Jamal Washington,President of the Future Farmers of America,President of the African American Student Association,,1,50,9,61,80,90,72,50,80,1,3,4,4,4,1,3,2,4,3,2,1,4,3,2,4,3,4,3,4,1,3,2,3,4,2,3,4,4,5,1,4,1,4,1,3,1,3,1,2,2,,1,2,7,1,7,46,1,1,6,2,2,,2,,3,1
6b2d4f22-5048-d330-7f56-6eb15616ed59,James Wolfe,Jeremy O'Neill,President of the Young Republicans,President of the Young Democrats,,100,2,89,1,49,3,64,85,52,1,1,1,1,5,1,5,4,1,5,3,1,4,1,4,5,1,4,4,2,5,1,4,2,2,4,2,2,5,1,5,1,4,2,5,1,5,2,1,1,2,,1,1,1,2,2,34,1,1,4,4,1,,,1,3,1
dffd4cfa-a806-1360-6d70-16c8edd8a58c,James Wolfe,Julia O'Neill,Captain of the football team,Head cheerleader,,100,5,100,3,100,3,2,5,1,1,3,2,3,3,1,3,3,3,4,4,1,5,1,4,5,1,4,3,1,5,2,5,1,1,4,3,4,5,1,5,1,5,3,5,1,1,1,1,1,2,,1,1,1,2,2,41,1,1,4,3,1,,,1,3,1
07d7c5e6-30bb-4fc5-28f1-18e379eb9ae5,James Wolfe,Jeremy O'Neill,President of the Campus Christians,President of the Gay and Lesbian Student Alliance,,64,21,26,35,80,13,73,76,72,1,3,3,3,1,1,3,3,1,3,3,3,1,5,1,3,5,3,4,2,5,1,5,1,2,5,3,3,5,3,3,3,3,5,3,3,3,3,1,2,2,,1,4,1,2,4,29,1,9,5,4,3,,,,3,1
d76b01a5-3cf7-77fa-dc68-3170a051b281,James Wolfe,Julia O'Neill,Captain of the football team,Head cheerleader,,100,0,50,0,100,0,90,90,10,1,3,3,3,3,1,3,3,2,3,4,1,4,3,3,4,2,5,3,5,5,1,1,5,1,5,1,3,5,1,4,1,4,5,5,1,5,2,1,2,1,,1,4,7,2,2,30,1,2,2,3,3,,,,3,1
6d35d267-90ef-662b-9657-fef2ff490ae8,James Wolfe,Juan Garcia,President of the Future Farmers of America,President of the Latino and Chicano Student Association,,72,51,74,48,73,60,73,71,62,1,5,4,4,4,1,5,4,4,4,4,1,3,2,3,5,1,5,4,4,2,3,2,3,4,1,4,4,5,1,4,1,4,5,1,4,1,3,1,2,1,,1,1,1,2,3,26,1,3,3,3,1,,,2,3,1
69acea8c-6f97-10a0-884d-fab2a03a90d4,James Wolfe,Jeremy O'Neill,President of the Campus Christians,President of the Gay and Lesbian Student Alliance,,32,57,44,57,78,40,55,42,84,1,4,3,4,3,1,2,3,3,4,3,3,4,3,2,4,2,4,3,3,3,4,3,3,4,3,4,3,3,4,2,4,3,4,3,4,3,3,1,2,2,,1,2,1,2,1,38,1,8,6,1,2,,2,,2,1
0ecfa791-a6af-f0df-3aa2-5d6c21662be9,James Wolfe,Juan Garcia,President of the Future Farmers of America,President of the Latino and Chicano Student Association,,70,41,56,25,80,28,82,90,53,1,3,3,2,3,1,3,3,3,3,3,2,4,3,3,4,3,3,3,3,3,3,4,4,2,4,4,3,4,3,3,2,3,4,3,4,3,2,1,2,2,,1,4,7,2,7,28,1,4,5,4,1,,,2,1,1
05a7f8e5-95ae-ffb0-60a3-2b555c6282a2,James Wolfe,Juan Garcia,President of the Future Farmers of America,President of the Latino and Chicano Student Association,,94,0,50,0,52,0,25,25,0,1,3,3,3,3,1,3,3,1,3,3,3,3,3,3,3,3,3,3,1,4,1,5,2,1,5,1,3,5,1,4,1,4,1,5,1,5,1,1,2,2,,1,1,7,2,7,39,1,3,3,3,1,,,1,3,1
5773374b-0e9b-9f4f-8e26-7a673d909c4e,James Wolfe,Jeremy O'Neill,President of the Young Republicans,President of the Young Democrats,,49,30,29,29,29,29,81,9,82,1,2,2,3,4,1,5,3,2,1,5,4,3,3,5,3,4,3,3,4,4,4,5,5,5,5,5,5,3,3,3,3,3,3,3,3,3,3,2,2,2,,2,,7,1,3,28,1,1,2,6,4,1,,,3,1
646343e9-ef79-527a-71a5-b0bf8073529f,James Wolfe,Jeremy O'Neill,President of the Young Republicans,President of the Young Democrats,,71,32,73,3,39,38,99,39,68,1,3,2,2,3,1,4,4,2,5,4,1,4,2,4,4,2,4,4,3,3,2,5,2,3,5,4,2,4,1,5,1,3,3,4,2,5,3,1,2,2,,1,1,1,1,3,50,1,8,4,3,1,,,1,1,1
c82cb574-3445-e896-313e-afe7caa73956,James Wolfe,Jeremy O'Neill,President of the Young Republicans,President of the Young Democrats,,0,100,0,69,56,100,56,58,100,1,5,4,5,2,1,2,2,4,1,3,4,2,4,2,2,4,2,3,2,5,2,5,2,1,5,2,3,2,5,2,5,1,5,1,5,1,5,1,2,1,,1,2,1,1,1,25,1,3,3,2,2,,1,,2,1
9acb1f19-5ad9-6fed-d8d5-5f151f4735dc,James Wolfe,Juan Garcia,President of the Future Farmers of America,President of the Latino and Chicano Student Association,,51,39,62,52,63,52,67,68,66,1,3,4,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,4,3,3,3,3,2,3,4,3,3,3,3,3,3,3,3,1,2,2,,1,4,1,1,3,30,1,8,5,3,1,,,2,3,1
cefccb6f-3a41-f920-71ad-ef53dd9f9b28,James Wolfe,Jeremy O'Neill,President of the Campus Christians,President of the Gay and Lesbian Student Alliance,,29,39,45,53,61,53,46,38,28,1,3,3,4,4,1,3,1,3,2,5,4,2,5,1,2,3,4,2,3,4,1,1,2,5,1,5,1,2,5,4,2,3,1,3,4,2,5,1,2,1,,1,1,2,1,3,6,2,4,3,4,4,3,,,2,1
a4f77879-1ecf-1dbf-ce92-1be8e737c9c1,James Wolfe,Jeremy O'Neill,President of the Young Republicans,President of the Young Democrats,,80,25,84,9,30,52,33,6,15,1,3,3,1,4,1,4,4,2,4,4,4,4,4,5,5,5,3,3,4,2,2,3,3,4,4,3,3,4,3,4,2,3,1,2,1,2,2,1,1,2,,1,1,1,1,1,21,1,6,5,5,1,,,1,1,1
42162eb9-989e-8074-d010-1b1faeb39a17,Jamal Washington,Juan Garcia,President of the African American Student Association,President of the Latino and Chicano Student Association,,11,79,44,43,26,65,43,45,83,1,3,4,2,1,1,3,1,4,1,4,4,2,3,3,4,5,3,3,5,5,5,5,3,5,5,5,5,5,5,5,5,5,5,5,4,3,2,1,1,2,,1,2,1,1,2,29,1,7,6,3,4,2,,,1,1
59689105-5e89-43a4-ee11-55800647308e,James Wolfe,Juan Garcia,President of the Future Farmers of America,President of the Latino and Chicano Student Association,,100,0,100,0,100,0,100,100,100,1,2,3,2,5,1,5,5,5,5,5,1,5,1,5,5,1,1,5,1,5,1,5,1,5,5,5,5,5,1,5,1,5,1,5,1,5,1,1,2,2,,1,1,1,2,2,39,1,1,1,5,1,,,1,3,1
121901cc-c1bb-253f-114d-74def5ac88af,James Wolfe,Jeremy O'Neill,President of the Young Republicans,President of the Young Democrats,,100,0,91,0,100,0,80,0,0,1,2,1,2,4,1,4,3,2,4,5,1,4,1,5,5,4,5,5,1,5,1,5,1,1,5,4,5,5,1,4,1,5,4,5,2,5,1,1,2,2,,1,1,1,1,2,35,1,2,5,4,1,,,1,1,1
4a1fbda0-4af6-0545-c881-af8436514067,James Wolfe,Juan Garcia,President of the Future Farmers of America,President of the Latino and Chicano Student Association,,0,65,0,66,0,44,0,0,0,1,3,5,4,1,1,3,2,4,2,1,5,1,5,1,1,5,1,1,4,2,4,2,4,5,2,4,4,5,5,1,5,1,4,2,2,2,4,1,2,2,,1,2,7,1,1,24,1,1,3,1,4,3,,,2,1
f271c37b-1a9a-32f3-5b19-e6e6a9071d77,James Wolfe,Jamal Washington,President of the Future Farmers of America,President of the African American Student Association,,0,0,0,0,1,0,0,0,0,1,3,3,3,3,1,3,3,3,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,5,1,1,1,1,5,1,5,1,1,5,1,5,1,2,2,2,,2,,1,1,1,29,2,4,2,6,4,3,,,3,1
40772e86-c632-cc9c-7223-b5004a456ef2,James Wolfe,Julia O'Neill,Captain of the football team,Head cheerleader,,4,24,15,34,24,55,1,6,45,1,3,3,3,4,1,3,1,3,5,3,5,3,5,2,3,5,3,1,4,4,4,4,3,4,5,4,3,5,5,3,5,1,5,3,3,2,3,2,2,2,,1,3,1,1,1,40,1,3,6,3,3,,,,2,1
bb14be4d-f499-1e8c-b83c-36e5f157199c,James Wolfe,Juan Garcia,President of the Future Farmers of America,President of the Latino and Chicano Student Association,,99,6,53,5,97,34,98,55,100,1,3,3,3,5,1,3,3,4,3,5,3,3,3,4,5,3,4,4,1,5,1,5,1,1,5,3,1,5,1,4,1,3,3,5,1,5,1,1,2,2,,1,1,1,1,7,40,1,3,4,3,1,,,1,1,1
df070fa4-fb06-a80d-6edf-dcedd2047b96,James Wolfe,Jamal Washington,President of the Future Farmers of America,President of the African American Student Association,,75,75,50,30,100,10,100,5,100,1,4,3,3,3,1,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,4,3,3,3,3,3,3,3,2,2,2,,1,4,1,1,2,27,1,6,3,3,2,,2,,3,1
7cd201c4-183b-fd17-8d7b-61a96e45bab5,James Wolfe,Jeremy O'Neill,President of the Young Republicans,President of the Young Democrats,,95,0,95,0,87,47,84,90,55,1,1,1,1,4,1,4,4,3,1,4,1,5,2,5,5,1,5,4,2,1,2,1,1,3,1,3,2,5,2,5,1,4,4,2,3,1,1,1,1,1,,1,1,7,1,2,33,1,7,2,2,1,,,1,3,1
a276c435-ee8e-97b6-0940-88f76be28bef,James Wolfe,Jeremy O'Neill,President of the Campus Christians,President of the Gay and Lesbian Student Alliance,,73,52,51,54,80,52,80,81,70,1,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,2,4,1,3,3,3,3,3,3,1,2,2,,1,1,1,1,2,31,1,3,5,3,3,,,,1,1
1d4ad242-889b-07fa-16eb-fc6675228a79,James Wolfe,Jeremy O'Neill,President of the Campus Christians,President of the Gay and Lesbian Student Alliance,,60,50,60,51,70,49,59,50,51,1,3,3,3,3,1,4,3,3,4,4,2,4,2,3,3,3,3,3,3,4,3,4,3,3,3,4,3,4,3,4,3,4,3,4,3,4,3,1,2,2,,1,1,7,1,2,26,2,3,2,3,1,,,2,3,1
a5a87a8a-e912-dd5c-6acf-bb8ddc1f4594,James Wolfe,Juan Garcia,President of the Future Farmers of America,President of the Latino and Chicano Student Association,,82,9,74,9,31,9,86,1,100,1,3,2,2,1,1,4,5,1,4,5,2,3,2,4,5,2,4,4,2,4,1,1,2,1,3,1,1,2,3,2,1,4,3,3,1,3,2,1,2,2,,1,1,1,1,3,29,2,4,6,3,1,,,1,3,1
491167ab-c4e2-aab7-86a4-35eb31d6514a,James Wolfe,Jamal Washington,President of the Future Farmers of America,President of the African American Student Association,,28,52,19,71,50,61,40,29,49,1,5,3,3,4,1,5,3,4,3,1,5,1,5,1,1,4,3,1,1,3,1,5,2,5,4,3,2,2,5,1,5,1,3,3,5,4,4,1,2,2,,1,2,1,1,2,28,1,3,6,3,3,,,,3,1
bfdf2e70-84b8-1a60-8dd8-1c5ec9d0f2ce,James Wolfe,Juan Garcia,President of the Future Farmers of America,President of the Latino and Chicano Student Association,,50,91,51,50,50,49,50,50,50,1,3,3,3,4,1,3,3,3,3,4,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,4,3,4,3,3,3,3,4,2,3,2,2,1,2,2,,1,4,7,1,3,29,2,1,3,2,1,,,1,3,1
d1d23421-ff4f-7864-c6cb-051f1a6630c4,James Wolfe,Juan Garcia,President of the Future Farmers of America,President of the Latino and Chicano Student Association,,92,27,84,31,92,16,90,77,31,1,3,3,3,3,1,4,4,3,4,3,2,3,3,4,4,3,3,3,3,3,3,4,3,4,3,3,2,4,2,4,2,4,3,4,3,3,3,1,2,1,,1,1,7,1,1,35,1,5,5,4,1,,,1,1,1
a3b359b0-ccff-2d8b-3f80-351187ad2e0c,James Wolfe,Jeremy O'Neill,President of the Campus Christians,President of the Gay and Lesbian Student Alliance,,100,18,100,14,100,6,100,100,100,1,4,3,3,3,1,4,3,3,4,4,1,4,4,4,4,3,3,4,1,1,1,4,1,1,1,3,4,5,3,5,2,3,4,4,3,2,3,1,2,2,,1,1,1,1,2,30,1,3,5,3,1,,,1,3,1
36dd91fd-c3ca-c81c-a223-17c5431ab70a,James Wolfe,Jeremy O'Neill,President of the Young Republicans,President of the Young Democrats,,60,49,76,33,64,52,66,50,53,1,3,3,3,3,1,3,3,3,3,3,3,3,4,2,3,3,4,3,3,2,3,4,3,2,3,3,2,5,1,5,3,3,5,3,4,3,3,1,2,2,,1,1,1,1,2,29,1,1,3,2,4,3,,,3,1
2ca58d31-6846-3265-1ddb-2873a0b323f8,James Wolfe,Jeremy O'Neill,President of the Campus Christians,President of the Gay and Lesbian Student Alliance,,100,32,91,0,99,0,99,72,56,1,3,3,3,3,1,3,3,3,3,5,3,5,3,5,5,3,5,5,1,5,1,5,1,1,5,3,2,5,1,5,1,4,4,5,2,5,1,1,2,2,,1,1,1,1,2,39,1,6,4,3,1,,,1,3,1
12a2761c-58dc-034d-c964-d6e54e977df7,James Wolfe,Jeremy O'Neill,President of the Campus Christians,President of the Gay and Lesbian Student Alliance,,81,40,40,40,41,49,70,52,40,1,4,3,3,3,1,4,4,3,4,4,1,4,1,3,3,1,4,3,2,2,1,4,1,4,4,2,2,5,4,4,1,4,4,3,3,1,3,2,2,2,,1,1,1,1,3,32,2,2,2,3,1,,,2,1,1
da7d7124-1196-9aff-4c84-4476defab142,James Wolfe,Juan Garcia,President of the Future Farmers of America,President of the Latino and Chicano Student Association,,70,81,65,90,100,96,89,36,100,1,5,5,5,5,1,5,4,5,4,2,3,3,4,3,2,3,3,2,4,1,4,2,4,5,5,5,4,5,5,5,5,5,5,1,5,1,5,1,2,2,,1,2,1,1,2,34,1,6,5,2,3,,,,3,1
6f22a0ba-bfd0-53f5-152b-9fb930f75b2a,James Wolfe,Julia O'Neill,Captain of the football team,Head cheerleader,,49,40,82,39,56,20,30,17,12,1,3,3,3,5,1,4,3,2,3,3,2,2,2,3,2,3,4,2,2,2,1,1,2,1,2,2,2,4,4,4,4,4,2,2,2,1,1,1,2,,,1,4,1,2,3,32,1,1,3,2,1,,,1,3,1
fdf449b7-b9d0-3165-02ab-4c91814d4b8c,James Wolfe,Jeremy O'Neill,President of the Young Republicans,President of the Young Democrats,,94,85,72,84,82,75,87,87,88,1,2,2,1,3,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,5,2,4,5,3,4,4,3,1,1,1,,1,1,7,1,3,29,1,5,3,3,1,,,1,1,1
8d37cc63-8997-aa5b-4c2b-9b47f8741aa7,James Wolfe,Jeremy O'Neill,President of the Campus Christians,President of the Gay and Lesbian Student Alliance,,100,0,100,0,100,6,100,100,100,1,4,3,3,4,1,4,3,3,4,5,1,5,1,5,5,1,5,3,1,5,1,5,1,1,5,3,3,5,1,5,1,3,1,5,1,5,1,1,2,2,,1,1,1,1,2,41,1,1,3,2,1,,,1,3,1
5e6aac40-5535-9c34-3fcd-aefc1fdd7f8c,James Wolfe,Julia O'Neill,Captain of the football team,Head cheerleader,,0,89,0,90,55,54,54,0,100,1,5,3,3,1,1,3,3,3,3,3,3,3,2,3,2,3,3,3,4,1,4,2,3,5,3,3,3,3,4,3,3,2,4,2,4,2,5,1,2,2,,1,3,1,1,7,54,2,4,3,2,3,,,,4,1
2ed48aaf-5c58-c340-da34-9a8fee07713a,James Wolfe,Jamal Washington,President of the Future Farmers of America,President of the African American Student Association,,5,4,3,5,5,5,3,3,4,1,3,3,3,3,1,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,,1,4,7,1,1,43,1,2,3,5,4,3,,,3,1
72655873-cb91-b7c9-32ef-a51ee1d06679,James Wolfe,Jeremy O'Neill,President of the Campus Christians,President of the Gay and Lesbian Student Alliance,,100,1,60,0,90,2,91,90,6,1,3,3,2,3,1,3,4,2,4,4,2,4,4,4,4,3,4,3,1,4,1,5,1,1,5,4,4,4,1,3,1,3,1,5,4,5,2,1,2,2,,1,1,7,1,2,31,1,1,2,3,4,1,,,3,1
72cafa33-f91c-1e9c-10b9-89f2c3aed394,Jamal Washington,Juan Garcia,President of the African American Student Association,President of the Latino and Chicano Student Association,,14,49,43,57,59,75,92,90,97,1,4,4,4,4,1,4,4,4,2,5,5,4,5,5,4,5,4,5,5,4,5,5,5,4,4,4,5,5,5,4,5,5,5,4,5,4,5,1,1,1,,1,1,1,1,1,31,1,9,6,3,2,,2,,1,1
8bc9afa8-e6d7-626b-06df-573cb3a45862,Jamal Washington,Juan Garcia,President of the African American Student Association,President of the Latino and Chicano Student Association,,71,52,52,22,35,19,49,21,44,1,3,3,3,4,1,3,3,3,3,3,2,2,1,2,1,2,2,1,1,2,2,2,3,2,2,2,3,3,1,2,1,2,1,1,1,1,1,1,2,2,,1,1,1,1,2,41,1,6,3,2,3,,,,2,1
60a5e66a-3c86-e0bd-566e-30c3575df4da,James Wolfe,Jeremy O'Neill,President of the Campus Christians,President of the Gay and Lesbian Student Alliance,,80,1,59,0,70,39,72,82,1,1,3,3,3,3,1,5,4,3,4,3,3,4,4,3,4,3,4,3,2,4,2,4,3,1,4,3,2,4,3,4,2,2,3,4,3,3,,1,2,2,,1,1,7,1,1,40,1,5,3,4,3,,,,3,1
f10eee03-9c12-cae1-ed32-5b9d5dc479d1,James Wolfe,Jamal Washington,President of the Future Farmers of America,President of the African American Student Association,,3,100,3,100,100,100,100,100,100,1,5,4,4,3,1,2,3,5,2,1,3,1,5,3,1,5,4,1,4,2,4,3,5,3,3,4,4,1,5,1,5,2,4,2,3,1,4,1,2,2,,1,2,1,1,1,35,2,1,2,1,3,,,,3,1
60c001bb-7c24-b448-90ad-f0116357f1c4,James Wolfe,Jeremy O'Neill,President of the Campus Christians,President of the Gay and Lesbian Student Alliance,,99,1,45,1,100,36,91,49,92,1,3,3,3,3,1,3,1,3,3,5,1,5,3,5,5,1,5,5,1,5,1,5,1,1,5,1,1,5,1,5,1,5,1,5,1,5,1,2,2,1,,1,4,7,1,2,42,1,2,3,6,4,3,,,3,1
00d98620-b61b-2283-cb64-5512f6e962b4,James Wolfe,Jeremy O'Neill,President of the Young Republicans,President of the Young Democrats,,69,0,50,0,80,0,81,0,9,1,3,3,3,3,1,3,3,1,3,4,3,4,3,3,4,3,3,3,1,5,1,5,1,1,5,1,3,5,1,4,1,3,1,5,3,5,1,1,2,2,,1,4,7,1,2,37,1,5,3,3,1,,,2,4,1
ecad3758-6124-8e68-a433-98f7959fc276,James Wolfe,Julia O'Neill,Captain of the football team,Head cheerleader,,39,80,29,69,80,19,80,40,81,1,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,4,3,4,3,2,4,2,3,2,3,2,2,2,,1,4,1,1,2,27,1,3,2,4,2,,2,,3,1
7d3cf017-a14c-2fcd-7886-5967160cf147,James Wolfe,Julia O'Neill,Captain of the football team,Head cheerleader,,0,0,50,9,9,19,9,1,100,1,3,3,3,1,1,4,3,1,3,5,2,2,4,3,4,1,5,3,1,1,1,3,1,1,5,3,3,5,3,4,3,3,5,3,4,2,3,1,2,2,,1,2,1,1,1,34,1,1,4,3,1,,,2,3,1
0fa81e79-ef52-a993-55b6-76014c12c893,James Wolfe,Julia O'Neill,Captain of the football team,Head cheerleader,,10,11,11,39,35,22,31,3,83,1,3,3,3,4,1,3,3,4,3,3,1,3,3,3,4,3,3,3,3,3,4,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,1,2,2,,1,3,1,1,1,63,1,1,1,3,3,,,,2,1
a5130be9-1064-5a7f-f308-bb5078dd2153,Jamal Washington,Juan Garcia,President of the African American Student Association,President of the Latino and Chicano Student Association,,93,5,66,3,67,49,70,60,6,1,3,2,2,4,1,3,2,1,4,4,1,4,2,4,4,1,4,4,1,5,1,4,1,4,5,2,1,4,3,3,3,4,1,4,3,4,3,1,2,1,,1,1,1,1,1,61,1,4,5,3,1,,,1,3,1
21190994-2108-b2ec-f4b4-e4a3771fc14d,Jamal Washington,Juan Garcia,President of the African American Student Association,President of the Latino and Chicano Student Association,,1,71,2,81,82,100,100,4,100,1,4,3,3,4,1,3,1,3,3,1,2,2,1,1,1,3,2,1,5,1,4,1,5,5,1,5,5,4,5,1,5,1,5,1,5,1,4,1,2,2,,1,2,1,1,1,43,2,4,3,2,3,,,,4,1
17a86137-4007-71cf-956c-4ebab70404df,Jamal Washington,Juan Garcia,President of the African American Student Association,President of the Latino and Chicano Student Association,,39,39,38,23,100,32,100,0,30,1,3,3,3,1,1,3,4,4,3,3,1,3,1,3,3,1,3,2,2,1,2,2,1,2,2,3,2,3,2,2,2,2,1,3,2,2,2,1,2,2,,1,4,7,1,3,28,1,4,2,3,3,,,,3,1
